precision_bits,profile,model_id,model_label,model_name,config_file,trace_id,x_value,official_max_context_tokens,is_extrapolated,experiment,execution_mode,logits_mode,include_self_attention,batch,prompt_length,token_budget,ragged_trace_index,prompt_lengths,valid_input_tokens,executed_input_tokens,valid_causal_pair_slots,executed_causal_pair_slots,valid_logit_positions,executed_logit_positions,token_efficiency,causal_pair_efficiency,total_flops,total_compulsory_bytes,total_operand_bytes,flops_per_input_token,compulsory_bytes_per_input_token,operand_bytes_per_input_token,bytes_per_flop,tbps_per_pflops,operand_bytes_per_flop,operand_tbps_per_pflops,cache_bytes_total,cache_bytes_per_request
16,16-bit weight+KV,deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 16-bit weight+KV theoretical deployment,deepseek_r1_mla_16bit.json,equal_B32_L128,128,131072,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,296985328353280.0,1340543991808.0,1359109292032.0,72506183680.0,327281248.0,331813792.0,0.004513839115356402,4.513839115356402,0.0045763516318060886,4.576351631806088,287834112.0,8994816.0
16,16-bit weight+KV,deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 16-bit weight+KV theoretical deployment,deepseek_r1_mla_16bit.json,equal_B32_L512,512,131072,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,1241209964068864.0,1341583654912.0,1636901453824.0,75757444096.0,81883768.0,99908536.0,0.0010808676160752825,1.0808676160752826,0.00131879496717703,1.31879496717703,1151336448.0,35979264.0
16,16-bit weight+KV,deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 16-bit weight+KV theoretical deployment,deepseek_r1_mla_16bit.json,equal_B32_L2048,2048,131072,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,5819807102402560.0,1345742307328.0,6063919071232.0,88803208960.0,20534398.0,92528062.0,0.000231234864601001,0.231234864601001,0.0010419450274784304,1.0419450274784303,4605345792.0,143917056.0
16,16-bit weight+KV,deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 16-bit weight+KV theoretical deployment,deepseek_r1_mla_16bit.json,equal_B32_L8192,8192,131072,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,3.69613731832791e+16,1362376916992.0,76825573064704.0,140996449216.0,5197055.5,293066303.5,3.685947787265446e-05,0.03685947787265446,0.0020785367654970947,2.0785367654970948,18421383168.0,575668224.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L128,128,1048576,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,397404071264256.0,3144483536896.0,3163092713472.0,97022478336.0,767696176.0,772239432.0,0.007912559946586602,7.912559946586602,0.007959386785870859,7.9593867858708585,290291712.0,9071616.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L512,512,1048576,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,1608686795489280.0,3145530572800.0,3295156469760.0,98186449920.0,191987950.0,201120390.0,0.001955340580664921,1.955340580664921,0.0020483517854435937,2.0483517854435935,393609216.0,12300288.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L2048,2048,1048576,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,6555382931521536.0,3149718716416.0,4220150710272.0,100027205376.0,48060893.5,64394389.5,0.0004804782190938974,0.4804782190938974,0.000643768755289553,0.643768755289553,806879232.0,25214976.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L8192,8192,1048576,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,2.74397034184704e+16,3166471290880.0,12207377448960.0,104674161600.0,12079129.375,46567449.375,0.00011539743132750347,0.11539743132750346,0.00044488007988974427,0.44488007988974426,2459959296.0,76873728.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L128,128,1048576,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,325300395091968.0,1485288898560.0,1510448431104.0,79419041770.5,362619360.0,368761824.0,0.004565899460835525,4.565899460835525,0.0046432419200627476,4.6432419200627475,390070272.0,12189696.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L512,512,1048576,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,1335735096090624.0,1486610104320.0,1886822203392.0,81526800298.5,90735480.0,115162488.0,0.0011129527918154962,1.1129527918154962,0.0014125721551483342,1.4125721551483343,1560281088.0,48758784.0
