model_id,model_label,model_name,config_file,batch_size,context_tokens,context_label,official_max_context_tokens,is_extrapolated,active_parameters,parameter_flops_per_token,attention_flops_per_token,index_flops_per_token,state_flops_per_token,extra_flops_per_token,total_flops_per_token,weight_read_bytes_per_token,kv_read_bytes_per_token,kv_write_bytes_per_token,index_read_bytes_per_token,index_write_bytes_per_token,state_read_bytes_per_token,state_write_bytes_per_token,activation_bytes_per_token,other_read_bytes_per_token,total_bytes_per_token,bytes_per_flop,tbps_per_pflops,kv_cache_bytes_per_request,index_cache_bytes_per_request,state_cache_bytes_per_request,total_cache_bytes_per_request,expert_weight_sets_read
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,128,128,131072,false,36624596992.0,73249193984.0,2174746624.0,0.0,0.0,0.0,75423940608.0,13542112173.592834,4497408.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13546651885.592834,0.17960679031607082,179.60679031607083,4497408.0,0.0,0.0,4497408.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,256,256,131072,false,36624596992.0,73249193984.0,4349493248.0,0.0,0.0,0.0,77598687232.0,13542112173.592834,8994816.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13551149293.592834,0.17463116680155172,174.63116680155173,8994816.0,0.0,0.0,8994816.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,512,512,131072,false,36624596992.0,73249193984.0,8698986496.0,0.0,0.0,0.0,81948180480.0,13542112173.592834,17989632.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13560144109.592834,0.16547218047022139,165.4721804702214,17989632.0,0.0,0.0,17989632.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,1024,1K,131072,false,36624596992.0,73249193984.0,17397972992.0,0.0,0.0,0.0,90647166976.0,13542112173.592834,35979264.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13578133741.592834,0.1497910436096455,149.79104360964553,35979264.0,0.0,0.0,35979264.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,2048,2K,131072,false,36624596992.0,73249193984.0,34795945984.0,0.0,0.0,0.0,108045139968.0,13542112173.592834,71958528.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13614113005.592834,0.12600393696213416,126.00393696213416,71958528.0,0.0,0.0,71958528.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,4096,4K,131072,false,36624596992.0,73249193984.0,69591891968.0,0.0,0.0,0.0,142841085952.0,13542112173.592834,143917056.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13686071533.592834,0.09581326998726312,95.81326998726313,143917056.0,0.0,0.0,143917056.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,8192,8K,131072,false,36624596992.0,73249193984.0,139183783936.0,0.0,0.0,0.0,212432977920.0,13542112173.592834,287834112.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,13829988589.592834,0.06510283254985515,65.10283254985515,287834112.0,0.0,0.0,287834112.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,16384,16K,131072,false,36624596992.0,73249193984.0,278367567872.0,0.0,0.0,0.0,351616761856.0,13542112173.592834,575668224.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,14117822701.592834,0.040151165226231744,40.15116522623175,575668224.0,0.0,0.0,575668224.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,32768,32K,131072,false,36624596992.0,73249193984.0,556735135744.0,0.0,0.0,0.0,629984329728.0,13542112173.592834,1151336448.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,14693490925.592834,0.023323581607080368,23.323581607080367,1151336448.0,0.0,0.0,1151336448.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,32,65536,64K,131072,false,36624596992.0,73249193984.0,1113470271488.0,0.0,0.0,0.0,1186719465472.0,13542112173.592834,2302672896.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,15844827373.592834,0.013351788552057492,13.351788552057492,2302672896.0,0.0,0.0,2302672896.0,"{""routed_ffn_experts"":163.31384595038296}"
